RRID	Resource Name	total mention count
5591	OXBench	25
6936	TOPOFIT Database	25
7806	MolliGen	25
7918	SEBIDA: Sex Bias Database	25
7952	SUPERFAMILY	25
8139	E. coli Genome project	25
9160	DHSMAP	25
10776	mCSM	25
10832	miRspring	25
10870	POLYPHEMUS	25
12925	Cybase	25
13001	Flexbar	25
13263	KNOTTIN database	25
1066	RettBASE: IRSF MECP2 Variation Database	24
1719	sSeq	24
2147	Cinteny	24
2763	RNAplex	24
3091	JETTA	24
4249	BSRD	24
5404	ChIPBase	24
6947	SimSeq	24
7627	DPInteract	24
7711	Histone Database	24
7922	SENTRA: a database of prokaryotic signal transduction proteins	24
8492	ELDERMET Gut microbiota as an indicator and agent of nutritional health in elderly Irish subjects	24
8519	Flintbox	24
8720	OligoPicker	24
10122	UPR Center for Genomics in Health Disparities and Rare Disorders	24
10919	Aroma.affymetrix	24
11663	University of Massachusetts Lowell; Massachusetts; USA	24
11838	ConDeTri	24
12078	proTRAC	24
12775	Institute of Molecular and Cell Biology; Singapore; Singapore	24
13288	National Institute of Agrobiological Sciences Genebank	24
964	Franklin and Marshall College; Pennsylvania; USA	23
1240	mapDamage	23
2723	Mapix	23
3031	Jenalib: Jena Library of Biological Macromolecules	23
3162	rDiff	23
3526	EBSeq	23
3949	BioSolveIT	23
4012	NYU Data Catalog	23
5625	LookSeq	23
5634	TranspoGene	23
7677	GeneNest	23
7759	KinMutBase: A registry of disease-causing mutations in protein kinase domains	23
7782	NucleaRDB	23
8153	Comparative Saccharinae Genomics Resource	23
8506	Howard Flow Cytometry Core	23
9326	PEER	23
12441	WUSTL School of Medicine Embryonic Stem Cell Core	23
12492	UM Miller School of Medicine Division of Comparative Pathology	23
12574	William Harvey Research Limited	23
12611	Otogenetics Corporation	23
13092	Genetic Codes	23
13329	FusionSeq	23
119	Orphelia	22
452	Sulfinator	22
756	Abysis Database	22
1046	Louisiana State University Labs and Facilities	22
3044	PacBioToCA	22
4792	MLTreeMap	22
5411	TFinDIT	22
5466	Geneious Microsatellite Plugin	22
6412	CMGRN	22
6464	LeadDiscovery: Providing Information to the Drug Discovery Sector	22
7581	CASRDB- Calcium Sensing Receptor Database	22
7725	HPMR - Human Plasma Membrane Receptome	22
7946	spliceNest	22
8172	LPDB: Ligand-Protein DataBase	22
8253	FLJ Human cDNA Database	22
10863	PeakRanger	22
10900	SoyDB	22
10927	FISH Oracle	22
11926	METAREP	22
11951	WebMGA	22
12776	CRAVAT	22
12919	featureCounts	22
12947	snapCGH	22
13045	SolSNP	22
13213	CoNIFER	22
13298	chimerascan	22
13399	MethyCancer	22
2339	DBSubLoc - Database of protein Subcellular Localization	21
2888	Plant Biochemical Pathway Database	21
3313	ggbio	21
4086	Factorbook	21
4716	SOrt-ITEMS	21
5203	PathSeq	21
6119	LAST	21
7568	BPS- Database of RNA Base-pair Structures	21
7750	L1Base	21
7864	PLprot	21
8183	GeneWindow	21
8579	SEQtools	21
11834	AdapterRemoval	21
11846	TagCleaner	21
11927	RAMMCAP	21
12742	OncoSNP-SEQ	21
13080	phyloseq	21
13232	aCGH	21
107	TACOA	20
2061	SNVer	20
2947	Neal's DNA Mutation Site	20
4065	Quantitative Enrichment of Sequence Tags	20
4813	miRNAKey	20
6182	Songbird Brain Transcriptome Database	20
7655	FireDB	20
7825	NPInter	20
7910	S/MARt DB	20
7948	StrainInfo.net Bioportal	20
9088	EPISTACY	20
10227	Leaf Senescence Database	20
11861	SeqGene	20
11875	Rackspace	20
13097	EzCatDB	20
97	AutoPrime	19
259	MochiView	19
1454	GeneWiz browser	19
2136	MPromDb	19
2458	NRDR	19
2663	ExomeDepth	19
2869	HERVd - Human Endogenous Retrovirus database	19
2954	HvrBase++- an mtDNA database	19
4592	JCVI GenProp	19
5133	RetroSeq	19
6307	Synapse	19
6804	JointSNVMix	19
8216	CanPredict	19
10489	Project Tycho	19
10791	HapCUT	19
10837	RNAsnp	19
11824	WU-BLAST	19
11894	FusionFinder	19
11923	PhyloPythiaS	19
11952	PTP	19
12982	MSAProbs	19
12985	OncoSNP	19
13328	OperonDB	19
14609	LEfSe	19
167	GemSIM	18
553	DySC	18
1194	PeakAnalyzer	18
1278	CGHregions	18
1850	Salk Institute for Biological Studies - Slesinger Lab	18
2113	FlyFactorSurvey	18
2160	WD repeat Family of Proteins	18
3658	Linked Neuron Data	18
4625	Philius	18
5177	methylKit	18
5359	Yabi	18
5432	SAMStat	18
6356	Zebra Finch Song Learning Consortium	18
7863	PlantTribes	18
7900	RNAiDB	18
7928	siRecords	18
8226	Protein Databank Fun	18
9430	Index to Marine and Lacustrine Geologic Samples	18
9940	MSU Imaging and Chemical Analysis Core Laboratory	18
10764	MoDIL	18
10786	SNAP - Effects of Single Amino Acid Substitutions on Protein Function	18
12284	Globus Online	18
12993	BiSeq	18
13176	IsoLasso	18
13193	PLINK/SEQ	18
13245	SmashCommunity	18
13253	SOAPsplice	18
13432	RNAJunction	18
13451	BSORF - Bacillus Subtilis Genome Database	18
15	4Peaks	17
943	Functional Biosciences	17
1007	GDC	17
1244	TALLYMER	17
1521	Chemistry Add-in for Word	17
2082	SpliceAid-F	17
2225	RankAggreg	17
3150	ngLOC	17
3310	RCircos	17
3348	PINdb	17
3359	PlantProm DB	17
3446	BMIQ	17
4005	NHS Quality Indicators	17
4636	BioPig	17
4824	Triplet-SVM	17
5183	Oncotator	17
5190	SNPdbe	17
5224	FlowSim	17
5259	GASVPro	17
5479	CUSHAW	17
5788	SNPsandGO	17
5878	UTRome.org	17
6199	waveTM	17
6820	QUASR	17
8184	MMSEQ	17
8227	Protein Data Bank Site	17
8791	QPALMA	17
10169	Vanderbilt Chemical Synthesis Core Laboratory	17
10923	CGHweb	17
10931	Ginkgo	17
11130	Center for Genomic Regulation; Barcelona; Spain	17
11185	Davidson College; North Carolina; USA	17
11960	Potassium Channel Database	17
11966	Cell-PLoc	17
12618	University of Canterbury Biomolecular Interaction Centre	17
12847	NGSmethDB	17
14514	Genomic Data Commons Data Portal (GDC Data Portal)	17
153	University of Stuttgart; Stuttgart; Germany	16
464	POPBAM	16
1101	SeaGIS	16
2421	UPR Department of Environmental Health Core Laboratory	16
5272	SOAPindel	16
5693	BSmooth	16
6262	SpliceDB	16
6728	SpliceTrap	16
6751	EDASeq	16
6900	diARK- a resource for eukaryotic genome resources	16
7644	ERIC	16
7795	PHEXdb	16
7826	NUREBASE	16
7923	Shanghai Rapeseed Database	16
8038	University of Science and Technology of China; Hefei; China	16
8479	ESTHER DateBase	16
9325	PEDVIZAPI	16
10062	TSU Molecular Biology Core Laboratory	16
10820	CNVer	16
11795	ngs.plot	16
11883	CloudBioLinux	16
11937	Explicet	16
12260	USF NMR Laboratory	16
12865	BEDOPS	16
13348	PROCOGNATE	16
13490	MAPPOP	16
317	MeQA	15
1106	SynView	15
1209	QualiMap	15
1552	Karlsruhe Institute of Technology; Karlsruhe; Germany	15
3132	Strong Star	15
3511	Structural Biology Grid	15
4619	CompostBin	15
4751	Phymm and PhymmBL	15
4809	Bio-Mixer	15
4810	SEQanswers Wiki	15
5209	QuRe	15
5302	SkateBase	15
5648	MagicViewer	15
5655	Transterm 2008	15
7071	UniProt Chordata protein annotation program	15
7811	MtbRegList	15
7977	YDPM - Yeast Deletion Project	15
8030	lobSTR	15
8595	Zebrafish Models for Human Development and Disease	15
8772	isva	15
9280	MDBLOCKS	15
9285	MCQTL	15
9616	SeqBuster	15
10921	CGHPRO	15
10964	ProbeMaker	15
11367	Max-Planck-Institute for Informatics; Saarbrucken; Germany	15
12239	UTHSCSA Genomics Core	15
13054	LoFreq	15
13290	RDXplorer	15
13788	Trace Archive	15
14601	ggplot2	15
13	BSmooth-align	14
825	ADEGENET	14
1012	SplitSeek	14
1102	BreakFusion	14
1545	ChIPseeqer	14
1600	DictyOGlyc	14
1908	S-MART	14
1938	PEDIGRAPH	14
2076	Database of the Human Proteotheque Initiative	14
2200	Neisseria meningitidis MC58 Genome Page	14
2209	PetDB	14
3066	MFEprimer	14
4310	GeneDB Gmorsitans	14
4413	GASSST	14
5228	MiTie	14
5311	KGGSeq	14
5423	TOBFAC	14
5542	modelcrop.org	14
6005	Voronoia	14
7705	Hepatitis Virus B Database	14
7708	BigWig and BigBed	14
7745	The Intronerator	14
7961	TAndem Splice Site DataBase	14
8524	Fungi Sequencing Projects	14
9098	QUTIE	14
9993	IsoEM	14
10299	Crop Ontology	14
10869	MAnorm	14
10891	NSeq	14
11062	Argonne National Laboratory Labs and Facilities	14
11466	PALMapper	14
11895	FusionHunter	14
11986	Bio-IT World	14
12091	PBJelly	14
12369	Axeq Technologies	14
12591	UAlberta Institute for Biomolecular Design	14
12997	MethylCoder	14
13019	TraceTuner	14
13418	DBAli. A Database of Structure Alignments.	14
13438	DroSpeGe: Drosophila Species Genomes	14
13474	MitoDrome	14
109	Treephyler	13
324	RADtools	13
584	Pyrocleaner	13
1011	Google Compute Engine	13
1020	RPCI Gene Targeting and Transgenic Shared Resource	13
1273	mBPCR	13
2021	SeqEM	13
2116	Protein Interactions by Structural Matching	13
2322	dbRES: A web-oriented database for annotated RNA Editing Site	13
2334	Database of Transcribed Sequences	13
2348	Full-Malaria: Malaria Full-Length cDNA Database	13
4367	Sterol and Isoprenoid Research Consortium	13
4648	AbundanceBin	13
4777	SVMerge	13
5003	SLIQ	13
5119	Traph	13
5289	SeqWare	13
5474	PRIMEGENS	13
5702	DMRforPairs	13
5891	BLASTatlas - Mapping of whole genome homology	13
6240	pepStat	13
7159	Rankprop - Protein Ranking by Network Propagation	13
7661	MIRROR: FlyBrain, An Online Atlas and Database of the Drosophila Nervous System	13
7718	Hoppsigen	13
7768	MAMEP - Molecular Anatomy of the Mouse Embryo Project	13
7797	miROrtho: the catalogue of animal microRNA genes	13
7987	CropNet	13
8147	ChickBase	13
8381	RJaCGH	13
9082	BOTTLENECK	13
9251	KING	13
9308	MULTISIM	13
10830	miREval	13
10850	miRNAminer	13
11763	Argo Genome Browser	13
11897	Rnnotator	13
12097	ORCA	13
12136	PrimerProspector	13
12927	GeneProf	13
13017	Rolexa	13
13037	SAMMate	13
13095	AutoMap	13
13364	EPGD	13
13426	ANTMAP	13
13479	BAYESFST	13
13714	Osteoarthritis Biomarkers Project (OABP)	13
13996	WebPlotDigitizer	13
14401	Eutherian comparative genomic analysis protocol	13
14734	SplitsTree	13
87	rSNP Guide	12
1513	Jaeb Center for Health Research	12
1774	ReCount - A multi-experiment resource of analysis-ready RNA-seq gene count datasets	12
2131	STIFDB	12
2164	Marine Geoscience Data System	12
2707	SAFA Footprinting Software	12
3277	Assembly Based ReAligner	12
3295	PrimerSeq	12
4904	POPDIST	12
5151	Naturejobs	12
5309	MAKER	12
5407	hmChIP	12
6762	Next-gen Sequencing Scaffolding Tool	12
7697	GRSDB: G-Rich Sequences DataBase	12
7877	ProtCom	12
7929	siRNAdb	12
8375	IsaCGH	12
9305	MULTIMAPPER	12
9425	WHAIT	12
9945	MSU Research Computing Group	12
10733	QSRA	12
10828	CoRAL - Classification of RNAs by Analysis of Length	12
10965	PROBEmer	12
10974	ComBat	12
11321	Italian Ministry of Education Universities and Research	12
11918	Ray Meta	12
12109	CONDEX	12
12294	MGH NextGen Sequencing Core	12
12898	cghMCR	12
13262	MOLKIN	12
13315	HMMSplicer	12
13324	NEUMA	12
13990	machine learning open source software	12
1166	GenVision	11
1874	Stanford Genomic Resourses	11
1927	autoSNPdb	11
2138	ProTISA	11
2669	EyeSite	11
2941	Type-III-Secretion-System related database	11
3143	Proteome Analyst Specialized Subcellular Localization Server	11
3414	Pristionchus.org	11
4786	GeneDB Tbrucei	11
4882	SuperCAT	11
5059	University of Kerala; Kerala; India	11
5231	GeneTalk	11
5232	iReckon	11
5258	Indelocator	11
5488	NextGenMap	11
5605	jMHC	11
6775	Qudaich	11
7134	Chromosome 7 Annotation Project	11
7301	EpiExplorer	11
7775	MegaMotifbase	11
8145	BovMap Database	11
8404	AltExtron Database	11
9046	PLAYPUS	11
9338	PROC QTL	11
9964	OHSU Biochemical Genetics Laboratory	11
10594	Yale School of Medicine Pharmacology	11
10878	CompleteMOTIFs	11
10896	LegumeTFDB	11
10916	ADaCGH	11
10917	Agilent CytoGenomics software	11
11050	Babraham Institute Labs and Facilities	11
11914	MetAMOS	11
11943	MOCAT	11
12012	Bits and Bugs	11
12452	University of Nebraska Lincoln Labs and Facilities	11
12597	Columbia University Protein Core Facility	11
12913	Blue Collar Bioinformatics	11
13052	SNPTools	11
13242	Repitools	11
13261	SPREG	11
13410	U12DB: The U12 Intron Database	11
13489	VKCDB - Voltage-gated K Channel Database	11
13789	NCBI Viral Genomes	11
179	RNAcontext	10
281	CNTools	10
763	MAboya Gene Expression Patterns and Sequence Tags	10
1186	BreakSeq	10
1892	StatAlign	10
2880	HemBase	10
3061	Triplex	10
3708	Collaborative Chronic Care Network	10
4309	qvality - Nonparametric estimation of posterior error probabilities	10
4720	RAIphy	10
4804	SVseq	10
5105	qSNP	10
5186	SeqAnt	10
5477	CASHX	10
5632	Maqview	10
5995	GNUMAP-BS	10
6567	GeneDB Pfalciparum	10
7045	CuticleDB	10
7137	yMGV - Yeast microarray global viewer	10
7729	HuSiDa - Human siRNA database	10
8161	Center for Computational Mass Spectrometry	10
9826	Supersplat	10
10772	Align-GVGD	10
10816	CNAnorm	10
10817	CNAseg	10
10823	JointSLM	10
10864	RRBSMAP	10
10872	DBChIP	10
10956	Marmal-aid	10
11000	Indiana University School of Medicine Proteomics Core	10
11526	Siberian Branch of the Russian Academy of Sciences; Novosibirsk; Russia	10
11624	University of California at Santa Cruz; California; USA	10
11904	Oncofuse	10
11970	CoBaltDB	10
11972	HSLPred	10
12024	VisSR	10
12135	iMSAT	10
12664	Mayo Clinic Gene Expression Core	10
12884	Pig Genome Mapping	10
12965	ProbeSelect	10
13065	Edena v3	10
13215	DiffSplice	10
13357	CNV-seq	10
13402	VH	10
14935	TMHMM Server	10
417	PSCBS	9
777	AtGenExpess - Weigel World	9
911	Nursing Interventions Classification	9
1100	SparseAssembler	9
1146	GimmeMotifs	9
1276	exomeCopy	9
1309	DEXUS	9
1784	PoissonSeq	9
2003	TRAMS	9
3482	JISTIC	9
5100	SpliceInfo	9
5150	rQuant	9
5331	phantompeakqualtools	9
5417	StSNP	9
5646	WISECONDOR	9
5658	TRbase: A Database Of Tandem Repeats In The Human Genome	9
5718	Hepatitis C Virus Database (HCVdb)	9
6056	Genome Research Foundation	9
6162	cafe variome	9
6662	waviCGH	9
6791	EBCall	9
7056	SysZNF - C2H2 Zinc Finger genes	9
7162	QDMR	9
7382	TMRPres2D	9
7670	Genomic Distribution of structural Superfamilies	9
7674	GeneFarm	9
7799	MitoDat - Mendelian Inheritance and the Mitochondrion	9
7812	MulPSSM	9
8157	Alternative Exon Database	9
8212	Nh3D: A Reference Dataset of Structures of Non-homologous Proteins	9
8213	Comparative Vertebrate Sequencing	9
8671	eXtasy	9
9141	CCRAVAT	9
9267	MADMAPPER	9
9359	RELTYPE	9
9375	R/QTLBIM	9
10581	Genetic Resources Core Facility	9
10833	omiRas	9
11804	MizBee	9
11953	GeneTack	9
11985	CoreGenomics	9
12736	Exon Domain Database	9
13102	Genetic Genealogist	9
13314	FusionDB	9
14632	IUPRED	9
121	Parallel-META	8
376	bzip2	8
378	GENSENG	8
1107	ShortFuse	8
1231	vcflib	8
1770	TANGO	8
1773	MSClust	8
2126	The Protein Interfaceome Database	8
3136	NovelSeq	8
3475	Snakemake	8
3829	Antilope Project	8
4962	Tumorbank Basel Foundation	8
5170	AnnTools	8
5207	PredictHaplo	8
5294	MiRPara	8
5524	FreClu	8
5880	VarySysDB	8
6078	Yeast Mitochondrial Protein Database	8
6221	OMPdb	8
6480	ATRHUNTER	8
6486	seq crumbs	8
6613	casper	8
6614	htSeqTools	8
7023	Xenopus Gene Collection	8
7080	Database of Poplar Transcription Factors	8
7144	Yeast Intron Database	8
7155	Automatic Primer Design	8
7668	GELBANK	8
7703	HCVDB - Hepatitis C Virus Database	8
7919	SelenoDB	8
8589	Bioinformatics and Statistical Genetics	8
9238	HOTSPOTTER	8
10016	Penn High-performance Computing	8
10897	PlanTAPDB	8
11042	Rutgers Genomics Core Facility	8
11063	UChicago IGSB Next Generation Sequencing Core	8
11783	Annmap	8
11864	Genboree Workbench	8
12509	UAB Center for Biophysical Sciences and Engineering	8
13174	palfinder	8
13229	BEADS	8
13334	CnidBase	8
13973	LabArchives	8
14568	CummeRbund	8
15059	SeaView	8
188	GOLD	7
241	VARiD	7
345	ABrowse	7
360	riboPicker	7
557	SNPiR	7
581	Database Enabled Code for Ideal Probe Hybridization Employing R	7
734	FUGOID: a Database for Functional Genomics of Organelle Introns	7
744	SNPlogic	7
942	HapCompass	7
998	University of Hawaii; Hawaii; USA	7
1200	MUMmerGPU	7
1229	TileQC	7
1285	SNP and Variation Suite SNP Analysis	7
1346	genArise	7
1904	ExpressionPlot	7
2268	Rice Genome Research Project	7
2640	Stowers Original Data Repository	7
2778	BINOCh	7
2822	Marginalia Web Annotation	7
3171	Pipeliner	7
3184	Stacks	7
4533	tree editor	7
4862	DiScRIBinATE	7
4947	ArchSchema	7
5072	MIP Scaffolder	7
5107	SomaticIndelDetector	7
5505	TreQ	7
5563	Polymorphix	7
5587	Chromaseq	7
5637	NGSView	7
5811	OLego	7
6198	MCMBB	7
6327	PredictSNP	7
6448	HTQC	7
6573	DrugPort	7
6657	SpliceGrapher	7
6815	mutationSeq	7
6851	Database of Chemical Compounds and Reactions in Biological Pathways	7
7608	Comparasite: full length cDNA database	7
7638	EMGlib - Enhanced Microbial Genomes Library	7
7642	EpoDB - Erythropoiesis Database	7
7702	HaptenDB	7
7739	InSatDb	7
7766	LumbriBASE	7
7819	NMPdb - Nuclear matrix associated proteins database	7
7848	PartiGeneDB	7
7862	HilbertVis	7
7892	Rice Annotation Database	7
7938	Sno/scaRNAbase	7
7967	TrSDB - A Proteome Database of Transcription Factors	7
8421	CAT	7
8510	Solver	7
8543	RNA	7
8812	QuasiRecomb	7
9040	ALLASS	7
9230	TWOLOC	7
9394	START	7
9835	TrueSight	7
9904	BitSeq	7
10027	Penn Proteomics and Systems Biology Core	7
10579	Bacterin International, Inc.	7
10957	MethLAB	7
10966	ProDesign	7
11060	Macquarie University Centre for Analytical Biotechnology	7
11656	University of Houston; Texas; USA	7
11901	Eoulsan	7
11925	CoMet	7
12020	easyRNASeq	7
12022	ShrinkSeq	7
12028	CCAT (Combinatorial Code Analysis Tool)	7
12093	SAM format	7
12331	Duke IGSP Genome Sequencing and Analysis Core	7
12358	Centrillion Biosciences	7
12485	University of Edinburgh GenePool Next Generation Sequencing and Bioinformatics	7
12819	DNaseR	7
13082	PhyloPhlAn	7
13093	Celera Genome Browser	7
13204	GoGrid	7
13292	wapRNA	7
13316	MicroRazerS	7
13468	ShiBASE	7
14266	ApE (A plasmid Editor)	7
14818	NovoAlign	7
16	CSDeconv	6
56	metaSeq	6
74	VariantAnnotation	6
75	ReQON	6
78	SOAPfuse	6
84	pFind Studio: pLink	6
193	SODOCK	6
569	VariantMaster	6
587	MPscan	6
1181	Genometa	6
1189	Bionimbus	6
1198	VirusHunter	6
1227	Plantagora	6
1263	ADMIXTURE	6
1275	GenoSet	6
1715	QuasiSeq	6
2165	WebGeSTer DB	6
2247	QUEST Project	6
2466	CAMERA - Collection of annotation related methods for mass spectrometry data	6
2512	PBSIM	6
2831	Database oDatabase of Predicted Subcellular Localization for Eukaryotic PDB Chainsf Predicted Subcellular Localization for Eukaryotic PDB Chains	6
2913	Human Mitochondrial Protein Database	6
2919	Lafora Progressive Myoclonus Epilepsy Mutation and Polymorphism Database	6
3008	Dpos	6
3071	SURPI	6
3341	VisiGene Image Browser	6
3412	PRINTS	6
3455	SWAN	6
4113	Lead Discovery Center	6
4420	SnoopCGH	6
4497	Tree and reticulogram REConstruction	6
4572	SubMito	6
4669	TaxSOM	6
5110	aldex	6
5131	PoPoolation TE	6
5134	T-lex	6
5173	CandiSNPer	6
5204	READSCAN	6
5206	VirusSeq	6
5254	Breakpointer	6
5307	SysCall	6
5413	DATFAP	6
5439	Bis-SNP	6
5465	NextClip	6
5578	Advanced Sequence Automated Pipeline	6
6214	deepSNV	6
6218	orienTM	6
6518	UNITE	6
7580	CarpeDB	6
7613	CREMOFAC: A web-database of Chromatin Remodeling Factors	6
7909	RTKdb - Receptor Tyrosine Kinase database	6
8001	MAPCREATOR	6
8104	ActiveDriver	6
8105	NIMH/SNIDD Tracer Database Initiative	6
8162	AltSplice Database of Alternative Spliced Events	6
8465	Ultrasome	6
9127	GENOMIZER	6
9188	GEMS	6
9871	RNASEQR	6
9937	MSU Bioinformatics Core Laboratory	6
10648	Crux tandem mass spectrometry analysis software	6
10774	LS-SNP/PDB	6
10803	HugeSeq	6
10834	ShortStack	6
10877	ChIPModule	6
10888	TFFM	6
10898	PlantTFcat	6
10958	RnBeads	6
10981	DNPTrapper	6
11866	naiveBayesCall	6
11877	BBSeq	6
11949	RTG Metagenomics	6
12005	COALESCE	6
12026	GenomeJack	6
12065	Bpredictor	6
12114	Allim	6
12140	AMS	6
12281	MGH CCIB DNA Core	6
12885	FamilySearch	6
12920	Comparative Genometrics	6
12962	CloudAligner	6
12975	CRAM	6
12980	SAMZIP	6
13031	ncPRO-seq	6
13033	AUTO-MUTE	6
13121	SCORE-SEQ	6
13235	RepeatSeq	6
13250	GPSeq	6
13350	National Antisense Transcript Database	6
13733	WormGUIDES	6
102	MysiRNA-designer	5
270	RNASeqReadSimulator	5
272	GramCluster	5
320	CpGassoc	5
358	TransView	5
393	FunctSNP	5
949	Aberystwyth University; Wales; United Kingdom	5
1213	Golden Helix GenomeBrowse	5
1236	NGSUtils	5
1242	piCALL	5
1271	quantsmooth	5
1290	methyAnalysis	5
1402	WegoLoc	5
1551	NeuroPedia	5
1778	ApiDots	5
1943	TEQC	5
2068	PurBayes	5
2493	realSFS	5
2936	CGHnormaliter	5
3103	JuncBASE	5
3134	BreakDB	5
3249	SplicingCompass	5
3275	JCVI Primer Designer	5
3349	Lipid Ontology	5
3478	NGSANE	5
4370	Vanator	5
4535	SeraCare Lifesciences: Sample Storage Management and Processing Services	5
4544	Genomedata	5
4573	TETRA	5
5149	STCDB - Signal Transduction Classification Database	5
5182	NGS-SNP	5
5205	VirusFinder	5
5274	SEECER	5
5339	GEM	5
5412	AtProbe	5
5473	DistMap	5
5546	TomatEST db	5
6071	PartiGene ARTHROPODA Database	5
6648	APOLLOH	5
7254	EMBOSS CpGPlot/CpGReport/Isochore	5
7304	ImageBank	5
7572	BuchneraBase	5
7660	FLIGHT	5
7889	REFOLD	5
7906	RsiteDB- RNA binding sites database	5
8045	BiQAnalyzer HT	5
8670	DrGaP	5
8949	GENOME	5
9066	MAREYMAP	5
9149	CHECKMATRIX	5
9309	MUTAGENESYS	5
10026	Penn Next-Generation Sequencing Core	5
10496	ContextMap	5
10636	PrabiG	5
10763	glfMultiples	5
10784	PriVar	5
10854	PMTED	5
10858	HMCan	5
10867	T-PIC	5
10873	diffReps	5
10880	F-Seq	5
10884	oPOSSUM	5
10906	BatMeth	5
11835	AlienTrimmer	5
11845	SeqtrimNEXT	5
11892	IsoInfer	5
11941	NeSSM	5
12280	Dartmouth DartLab	5
12698	BCM Circulating Tumor Cells Core Facility	5
13043	IBDLD	5
13067	AMOS	5
13160	cnvHiTSeq	5
13380	MALISAM: Manual ALIgnments of Structurally Analogous Motifs	5
13407	Greglist	5
13469	Active Sequence Collection	5
13509	dbQSNP	5
13955	Benchling	5
14402	SortMeRNA	5
14594	BioWorks	5
79	SOAPfusion	4
299	fqzcomp	4
469	SpeedSeq	4
480	miRprimer	4
583	NGSmethPipe	4
664	NGS tools for the novice	4
1047	Danforth Center Proteomics and Mass Spectrometry Facility	4
1076	ExomePeak	4
1091	rGADEM	4
1176	Skylign	4
1182	CATCHprofiles	4
1203	GenoViewer	4
1206	Omixon Target HLA Typing	4
1233	Sequedex	4
1333	NGSrich	4
1689	Functional Image Processing software Computational Olio	4
1787	GLiMMPS	4
1790	SPP	4
2051	POLYMUTT	4
2174	metaRNASeq	4
2281	Automatic Generated Test-Sets Database for Protein-Protein Docking	4
2333	RepARK	4
2508	RUbioSeq	4
2612	discoSnp	4
2733	SelectScience	4
2779	GeneSpeed- A Database of Unigene Domain Organization	4
2922	StreamingTrim	4
3078	MachiBase	4
3471	Bpipe	4
3512	PheWAS R Package	4
3834	BetaBat	4
4394	Segtools	4
4452	Northern Ireland Virtual Tissue Archive	4
4938	MapAl	4
5009	AmphoraNet	4
5189	FRCbam	4
5198	ABSOLUTE	4
5213	NSMAP	4
5235	IsoformEx	4
5238	IQSeq	4
5273	G-Mo.R-Se	4
5354	Spliceman	4
5425	MapNext	4
5438	QC-Chain	4
5443	GobyWeb	4
5489	ngsTools	4
5820	PIPE-CLIP	4
6188	CW-PRED	4
6194	ConBBPRED	4
6211	GeneVito	4
6419	TSSer	4
6513	MethylSeekR	4
6683	SoftSearch	4
6780	Virmid	4
6954	MetMap	4
7058	TM Function Database	4
7192	Gist	4
7275	Atlas of the Human Brain Stem	4
7769	MamPolMammalia Polymorphism Database	4
7844	PairsDB	4
7890	RetrOryza.org	4
7949	HighSSR	4
8343	G protein receptor interaction feature finding instrument	4
9148	MATLINK	4
9174	EXOMEPICKS	4
9195	GENERECON	4
9521	isomiRex	4
9665	Oregon Health and Science University; Oregon; USA	4
9763	Dartmouth Genomics Shared Resource	4
9921	MGH Confocal Microscope Core	4
9941	MSU Large animal BSL-2	4
9972	CLIIQ	4
10758	CopySeq	4
10760	FamSeq	4
10768	T-REKS	4
10908	MethMarker	4
11850	DecGPU	4
11872	Eucalyptus	4
11873	HP Public Cloud	4
11902	FX	4
11938	MetaSee	4
11939	SynTView	4
12069	PhyloTreePruner	4
12133	REDItools	4
12148	A5-miseq	4
12161	Trenzyme	4
12467	University of Pennsylvania Labs and Facilities	4
12674	WUSTL NNIN - Nano Research Facility	4
12928	DROMPA	4
13016	ChIPseqR	4
13038	FishingCNV	4
13075	Reptile	4
13098	mGOASVM	4
13171	bisReadMapper	4
13177	MENDELSOFT	4
13693	European Management Platform for Emerging and Re-Emerging Infectious Disease Entities (EMPERIE)	4
13787	RefSeqGene	4
13850	Residual Variation Intolerance Score (RVIS)	4
14393	Human Islet Research Network (HIRN)	4
14630	Composition Profiler	4
14631	FATCAT	4
14653	RepeatScout	4
14963	Agilent Feature Extraction Software	4
44	Cbrowse	3
50	dprimer	3
165	GMATo	3
168	Grinder	3
316	MiRdup	3
352	Kinannote	3
364	UPR Medical Mycology Laboratory	3
368	NucleoFinder	3
660	CorQ	3
670	DeNovoGear	3
678	clipcrop	3
840	LOCUSMAP	3
945	Macquarie University NMR Facility	3
1006	fastqz	3
1065	RIKEN	3
1094	Jmosaics	3
1207	Omixon Target Data Analysis	3
1265	Mutascope	3
1625	asSeq	3
1763	PennSeq	3
2009	Basal Ganglia Model in Action	3
2012	SNPAAMapper	3
2106	HEXEvent	3
2173	CistromeMap	3
2476	Mason	3
2567	Wessim	3
2648	FEATURE	3
2767	Macaque.org	3
2867	SharedCopy	3
3028	Integrated X Chromosome Database	3
3037	MoSDi	3
3038	tweeDEseq	3
3146	GeneScissors	3
3154	MetaLocGramN	3
3198	r3Cseq	3
3308	biobambam	3
3319	DAFGA	3
3472	Nestly	3
3874	Pharmacological Imaging and Pattern Recognition toolbox	3
3902	FlexGen	3
4277	Zebrafinch Brain Architecture Project	3
5090	BEERS	3
5168	MethPipe	3
5187	SNPdat	3
5212	V-Phaser 2	3
5260	Hydra	3
5368	footprintDB	3
5428	BSeQC	3
5440	Bisulfighter	3
5446	MethylExtract	3
5535	Hiclib	3
5724	SeqGSEA	3
