9852,12892,Ghent University; Ghent; Belgium
4771,12916,Indiana University School of Medicine; Indiana; USA
7553,12922,University of Hamburg; Hamburg; Germany
8091,12923,Newcastle University; Newcastle upon Tyne; United Kingdom
7439,12936,Flinders University; Adelaide; Australia
1233,12937,Wake Forest School of Medicine; North Carolina; USA
2394,12943,Oregon Health and Science University School of Medicine; Oregon; USA
8672,12961,University of Queensland; Brisbane; Australia
8021,13118,Ohio State University College of Pharmacy; Ohio; USA
2850,13219,Texas State University; Texas; USA
9605,13302,University of Pennsylvania Perelman School of Medicine; Pennsylvania; USA
2629,11170,Creighton University; Nebraska; USA
1851,11347,Long Island University; Arnold & Marie Schwartz College of Pharmacy & Health Sciences
9439,11564,Temple University School of Pharmacy
9698,11677,"University of Missouri, Kansas City School of Pharmacy"
5185,11695,University of Southern California School of Pharmacy Graduate Programs
4139,11750,University of Wyoming School of Pharmacy
8940,11131,Cornell University College of Veterinary Medicine
303,11165,Columbia University College of Physicians and Surgeons
7891,11197,"Duquesne University Mylan, School of Pharmacy"
5037,11226,"Florida Agricultural and Mechanical University, School of Pharmacy"
6921,11258,Graduate School of Arts and Sciences at Columbia University Medical Center
3131,11284,Kirksville College of Osteopathic Medicine
9101,12783,SUNY Downstate Medical Center School of Graduate Studies
2248,11088,Albany College of Pharmacy and Health Sciences; New York; USA
3244,11126,Butler University; College of Pharmacy & Health Sciences
5858,11190,Drexel University; Pennsylvania; USA
4486,11199,East Carolina University; Carolina; USA
7012,11205,Emory University; Georgia; USA
9387,11467,"Northeastern University, Bouve College of Health Sciences"
1475,11101,Auburn University; Harrison School of Pharmacy
6235,11717,University of Texas at Austin College of Pharmacy
471,12792,"University of California, San Francisco School of Pharmacy"
4392,11193,Duke University; North Carolina; USA
6795,11270,"Idaho State University, College of Pharmacy"
4194,11573,"Texas Southern University, College Pharmacy and Health Sciences"
2515,11630,University of Denver; Colorado; USA
4670,11727,University of the Pacific School of Pharmacy and Health Sciences
3925,11728,University of the Sciences in Philadelphia College of Pharmacy
9781,11626,University of Connecticut School of Pharmacy
1938,13115,University of Wisconsin School of Pharmacy
1846,6361,University of Oxford; Oxford; United Kingdom
2132,12848,Michigan State University College of Veterinary Medicine
7214,11428,Ohio Northern University College of Pharmacy
9662,14053,Arizona State University; Arizona; USA
455,13774,Central College of Bangalore
5341,1061,Virginia Commonwealth University School of Medicine; Virginia; USA
9236,336,National Institute for Basic Biology; Okazaki; Japan
2850,144,University of Texas Medical Branch at Galveston
8644,224,Zhejiang University; Zhejiang; China
5065,11110,Banner Sun Health Research Institute
8856,11285,Helmholtz Center Munich Institute of Epidemiology
729,6,University of Algarve; Faro; Portugal
85,969,Indian Institute of Science; Bangalore; India
9220,280,University of Illinois College of Pharmacy
3785,381,University of Sydney; Sydney; Australia
163,145,University of Florida; Florida; USA
6806,339,University of Utah School of Medicine; Utah; USA
8902,1062,University of Kentucky; Kentucky; USA
2904,11538,Stanford University; California; United States
2487,340,University of Vermont; Vermont; USA
1439,4799,Dresden University of Technology; Saxony; Germany
3235,5127,University of Kiel; Schleswig-Holstein; Germany
5929,11087,Aix-Marseille University; Provence-Alpes-Cote d'Azur; France
7539,11116,Bielefeld University; North Rhine-Westphalia; Germany
6053,11201,Ecole des Mines d'Ales; Ales; France
1274,11249,Friedrich Schiller University Jena; Thuringia; Germany
1999,11280,Heidelberg University; Baden-Wurttemberg; Germany
7195,11358,Ludwig-Maximilians-University; Bavaria; Germany
6239,11483,Paris Diderot University; Paris; France
6582,11640,University of Evry-Val d'Essonne; Ile-de-France; France
7902,11642,University of Florence; Florence; Italy
7190,11685,University of Montreal; Quebec; Canada
7901,11687,University of Munster; North Rhine-Westphalia; Germany
6659,11764,Vilnius University; Vilnius; Lithuania
372,11770,VU University; Amsterdam; Netherlands
8374,12741,"North Dakota State University College of Pharmacy, Nursing, and Allied Sciences; North Dakota; USA"
4076,11196,Duquesne University; Pennsylvania; USA
2737,6232,University of Western Brittany; Brest; France
9114,14046,Vanderbilt University Medical Center; Tennessee; USA
9590,14051,University of Kansas Medical Center; Kansas; USA
5714,13722,Open Colleges Group
